municipio_nome,situacao_obra,ambito,valor_inicial_contrato,valor_total_pago,contratada,cnpj_contratada,contratante,classificacao,data_paralisacao,descricao_obra,endereco,url_obra,data_prevista_conclusao
Carapicuíba,Atrasada,Estadual,26726400.73,8270326.65,Consórcio Scopus - Souza Compec,49.723.802/0001-19,EMPRESA METROPOLITANA DE TRANSPORTES URBANOS DE SAO PAULO S/A - EMTU/SP,Mobilidade urbana - Terminais,Não informado,"O objeto deste contrato é a retomada da execução das obras e serviços para a implantação do Corredor Metropolitano Itapevi - Osasco, localizado em trecho entre Jandira à Carapicuíba, na Região Metropolitana de São Paulo - RMSP (Lote 03).",Não informado,Não informado,22/03/2019
Carapicuíba,Atrasada,Municipal,1478570.30,0.00,VIGENTE CONSTRUÇOES EIRELI,15.320.722/0001-09,PREFEITURA MUNICIPAL DE CARAPICUIBA,Mobilidade urbana - vias urbanas,Não informado,"Recapeamento e Serviços Complementares  nas seguintes Ruas: Ave Jatobá, Estrada do Aderno, Rua Tenente Jose Nogueira, Rua Monte Azul PAulista, Rua José Gabriel de SOuza, Ru Buritama e Rua Niterói.",Não informado,Não informado,26/01/2019
Carapicuíba,Atrasada,Municipal,1187057.88,0.00,VIGENTE CONSTRUÇOES EIRELI,15.320.722/0001-09,PREFEITURA MUNICIPAL DE CARAPICUIBA,Mobilidade urbana - vias urbanas,Não informado,"Recapeamento e Serviços complementares nas ruas: Rua Carapicuiba, Rua Fernando C. dos Anjos, Rua Junkishiro Arakawa, Rua Ludovina Cruz Cintra, Rua Marcilio Martins, Rua redenção da Serra, Rua Salvador, Santa Catarina, Rua Santa Eliza, Rua Santo Antonio e Rua Tauro.",Não informado,Não informado,26/01/2019
Cardoso,Atrasada,Municipal,213613.03,129287.47,"QUALITY 1 FERNANDÓPOLIS ARQUITETURA, ENGENHARIA E CONSTRUÇÃO CIVIL",23.305.658/0001-07,PREFEITURA MUNICIPAL DE CARDOSO,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Reforma e adequação da Praça Antonio Tavares de Souza"", no povoado de Vila Alves""",Não informado,Não informado,16/05/2017
Cardoso,Paralisada,Municipal,1284999.00,925416.63,SANTOS & VENTUROLI CONSTRUTORA LTDA. - EPP,12.837.765/0001-15,PREFEITURA MUNICIPAL DE CARDOSO,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Construção de Creche Escola na Vila Formosa - Escola de Educação Infantil,Não informado,Não informado,04/01/2017
Casa Branca,Paralisada,Municipal,228071.66,13251.44,FARCIC ENGENHARIA,18.303.981/0001-01,PREFEITURA MUNICIPAL DE CASA BRANCA,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Serviços de ampliação, modernização e reforma do Estádio Municipal, localizado na Avenida da Saudade, s/nº, Bairro Nazareth",Não informado,Não informado,14/07/2015
Cássia dos Coqueiros,Atrasada,Municipal,395139.67,60898.89,ECOPONTES - SISTEMAS ESTRUTURAIS SUSTENTÁVEIS,13.613.420/0001-95,PREFEITURA MUNICIPAL DE CASSIA DOS COQUEIROS,"Mobilidade urbana - Pontes, viadutos e similares",Não informado,"Construção de Ponte em Estrutura Mista em Arco (concreto armado e estrutura metálica), sobre o rio Cubatão, interligação da SP Coronel Narciso Ferreira Lopes à Estrada Vicinal Governador Mário Covas Júnior, Município de Cássia dos Coqueiros.",Rua Joaquim Lopes Ferreira ,,01/02/2019
Castilho,Atrasada,Municipal,330343.02,252291.34,JACARANDÁ CONSTRUÇÃO CIVIL LTDA,00.206.042/0001-83,PREFEITURA MUNICIPAL DE CASTILHO,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Construção de um Centro Comunitário, no assentamento Celso Furtado",Não informado,Não informado,05/09/2018
Castilho,Atrasada,Municipal,334229.32,0.00,JACARANDÁ CONSTRUÇÃO CIVIL LTDA,00.206.042/0001-83,PREFEITURA MUNICIPAL DE CASTILHO,Outros,Não informado,Construção de um Centro comunitário situado no assentamento Jupiá,Assentamento Jupiá,"https://www.google.com.br/maps/place/20%C2%B045'08.2%22S+51%C2%B035'45.9%22W/@-20.7531499,-515950739.746m/data=!3m1!1e3!4m6!3m5!1s0x0:0x0!7e2!8m2!3d-20.7522843!4d-51.5960817",27/03/2017
Castilho,Atrasada,Municipal,335104.34,0.00,HIDROAR CONSTRUÇÕES E SERVIÇOS EIRELI-ME,56.538.564/0001-37,PREFEITURA MUNICIPAL DE CASTILHO,Outros,Não informado,Construção de um centro comunitário do assentamento Pendengo,Assentamento Pendengo,"https://www.google.com/maps/place/21%C2%B002'36.9%22S+51%C2%B032'45.9%22W/@-21.0435812,-515473072.488m/data=!3m2!1e3!4b1!4m14!1m7!3m6!1s0x9490b713fe7958cb:0xce9a02dc98a020bf!2sCastilho,+SP,+16920-000!3b1!8m2!3d-20.8718154!4d-51.4902387!3m5!1s0x0:0x0!7e2!8m2!3d-21.0435844!4d-51.5460905",27/03/2017
Catanduva,Paralisada,Estadual,7184000.00,298411.11,WKJ EMPREENDIMENTOS IMOBILIÁRIOS LTDA,64.904.212/0001-86,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,06/05/2019,CH Catanduva N - Cont. 221/18,Não informado,Não informado,27/09/2021
Catanduva,Paralisada,Estadual,66087687.51,0.00,CONSTRUTORA ESTRUTURAL,06.275.353/0001-80,DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,Transporte - Rodovias,28/09/2018,"CONTRATAÇÃO DAS OBRAS E SERVIÇOS DE RECAPEAMENTO DA PISTA E MELHORIAS DA SP.321 DO KM 444.22 AO KM 491.45, TRECHO NOVO HORIZONTE - ITAJOBI - CATANDUVA.",RODOVIA SP 321,,15/11/2015
Catiguá,Atrasada,Municipal,1218806.58,243761.32,LARA CONSTRUÇÕES E EMPRENDIMENTOS IMOBILIÁRIOS LTDA - ME,17.523.329/0001-30,PREFEITURA MUNICIPAL DE CATIGUA,Mobilidade urbana - vias urbanas,Não informado,A OBRA ENCONTRA-SE ATRASADA PELA FIRMA,Não informado,Não informado,14/06/2019
Catiguá,Paralisada,Municipal,252929.84,129998.33,JREIS CONSTRUÇÕES DE BARRETOS LTDA,07.624.096/0001-08,PREFEITURA MUNICIPAL DE CATIGUA,Mobilidade urbana - vias urbanas,Não informado,EMPRESA PARALISOU A OBRA,Não informado,Não informado,05/11/2017
Cedral,Paralisada,Municipal,12055529.48,0.00,BEKAELY EMPREENDIMENTOS E COMERCIO LTDA -ME E MARIA ROBERTA DE SOUZA FERREIRA -EPP,11.989.106/0001-86,PREFEITURA MUNICIPAL DE CEDRAL,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,CONSTRUÇÃO DE CRECHE ESCOLA,Não informado,Não informado,07/11/2014
Cerqueira César,Paralisada,Municipal,252491.47,0.00,AAHBRANT ENGENHARIA E CONSTRUÇÕES LTDA.,23.837.456/0001-06,PREFEITURA MUNICIPAL DE CERQUEIRA CESAR,Mobilidade urbana - vias urbanas,Não informado,PAVIMENTAÇÃO ASFÁLTICA DAS RUAS 01 E 02 DO BAIRRO SANTOS NEVES,RUAS 01 E 02,,11/10/2018
Cerqueira César,Paralisada,Municipal,655916.95,150479.62,CONSTRUTORA BALLIEGO & CORRÊA LTDA EPP,05.826.915/0001-74,PREFEITURA MUNICIPAL DE CERQUEIRA CESAR,"Educação - Universidades, Faculdades, Escolas e similares",16/12/2016,CENTRO DE FORMAÇÃO DOS PROFESSORES (2ª ETAPA),RUA J. J. ESTEVES,,09/09/2016
Cerqueira César,Atrasada,Municipal,8573945.60,10707627.55,DP BARROS - PAVIMENTAÇÃO E CONSTRUÇÃO LTDA,04.780.776/0001-22,PREFEITURA MUNICIPAL DE CERQUEIRA CESAR,"Esgotamento sanitário - Rede coletora, estações de tratamento e similares",Não informado,IMPLANTAÇÃO DO SISTEMA DE TRATAMENTO E AFASTAMENTO DE ESGOTO URBANO\n,Não informado,Não informado,05/03/2015
Cerqueira César,Paralisada,Municipal,265192.35,164614.50,BSA COMERCIO E SERVIÇOS LTDA EPP,13.160.991/0001-11,PREFEITURA MUNICIPAL DE CERQUEIRA CESAR,Mobilidade urbana - vias urbanas,14/04/2018,"PAVIMENTAÇÃO ASFÁLTICA DAS RUAS SALDANHA MARINHO, HERMENEGILDO LOPES MARTINS, CLAUDIO MITSUO SUZUKI E J. J. ESTEVES",Não informado,Não informado,14/08/2017
Cerqueira César,Paralisada,Municipal,1031026.47,658965.44,BSA COMERCIO E SERVIÇOS LTDA EPP,13.160.991/0001-11,PREFEITURA MUNICIPAL DE CERQUEIRA CESAR,Mobilidade urbana - vias urbanas,29/09/2019,PAVIMENTAÇÃO ASFÁLTICA DOS BAIRROS CHÁCARA CACCIOLARI E PARQUE NOVE DE JULHO,BAIRRO NOVE DE JULHO E BAIRRO CHÁCARA CACCIOLARI,,29/09/2016
Cerqueira César,Atrasada,Municipal,331968.16,219313.24,EMR CONSTRUTORA EIRELI ME,18.916.042/0001-32,PREFEITURA MUNICIPAL DE CERQUEIRA CESAR,"Equipamento urbanos (praças, quadras e similares)",Não informado,CONSTRUÇÃO DE UMA QUADRA POLIESPORTIVA COBERTA NO BAIRRO NOSSA SENHORA DE FÁTIMA,RUA WADY NEIF NAMI,,05/01/2019
Cerqueira César,Paralisada,Municipal,305552.91,0.00,AAHBRANT ENGENHARIA E CONSTRUÇÕES LTDA.,23.837.456/0001-06,PREFEITURA MUNICIPAL DE CERQUEIRA CESAR,Mobilidade urbana - vias urbanas,Não informado,"PAVIMENTAÇÃO ASFÁLTICA DAS RUAS 03, 04 E 05 DO BAIRRO SANTOS NEVES","RUAS 03, 04 E 05",,21/02/2019
Cerqueira César,Paralisada,Municipal,221067.75,0.00,AAHBRANT ENGENHARIA E CONSTRUÇÕES LTDA.,23.837.456/0001-06,PREFEITURA MUNICIPAL DE CERQUEIRA CESAR,Mobilidade urbana - vias urbanas,Não informado,RECAPEAMENTO ASFÁLTICO EM DIVERSAS RUAS DO BAIRRO NOVA CERQUEIRA,"RUA ANTONIO LUIS DA COSTA, RUA ORLANDO BORGES, RUA ANNA MERIGUETTI SASSI, RUA OSÓRIO GARCIA CORTEZ, RUA ANTONIO GARCIA CORTEZ",,05/09/2018
Cerqueira César,Paralisada,Municipal,165282.75,100047.78,EMPREITEIRA DE OBRAS VALE DO RIO PARDO LTDA EPP,08.161.039/0001-00,PREFEITURA MUNICIPAL DE CERQUEIRA CESAR,Outros,19/07/2017,CENTRO DE CONTROLE DE ZOONOSES,RODOVIA CERQUEIRA CÉSAR / PIRAJU,,19/11/2015
Cerqueira César,Paralisada,Municipal,125979.87,70033.25,CONSTRUTORA MEDABEAM LTDA ME,10.596.433/0001-05,PREFEITURA MUNICIPAL DE CERQUEIRA CESAR,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",23/03/2017,AMPLIAÇÃO DO PSF DR. OSVALDO DE CAMPOS,AVENIDA SÃO PAULO,,30/11/2016
Cerqueira César,Paralisada,Municipal,271273.76,0.00,AAHBRANT ENGENHARIA E CONSTRUÇÕES LTDA.,23.837.456/0001-06,PREFEITURA MUNICIPAL DE CERQUEIRA CESAR,Mobilidade urbana - vias urbanas,Não informado,RECAPEAMENTO ASFÁLTICO EM DIVERSAS RUAS DO BAIRRO MANOEL FERNANDES,Não informado,Não informado,21/02/2019
Cerqueira César,Paralisada,Municipal,224440.86,193595.41,CONSTRUTORA BALLIEGO & CORRÊA LTDA EPP,05.826.915/0001-74,PREFEITURA MUNICIPAL DE CERQUEIRA CESAR,"Equipamento urbanos (praças, quadras e similares)",29/11/2016,CONSTRUÇÃO DE UM CENTRO DE CONVIVÊNCIA DA CRIANÇA E DO ADOLESCENTE,RUA 31,,08/11/2016
Cerqueira César,Paralisada,Municipal,193144.51,156690.40,CONSTRUTORA BALLIEGO & CORRÊA LTDA EPP,05.826.915/0001-74,PREFEITURA MUNICIPAL DE CERQUEIRA CESAR,"Equipamento urbanos (praças, quadras e similares)",29/11/2016,Construção de um Centro de Convivência do Idoso,RUA CAPITÃO MANOEL AUGUSTO MENDES,,05/08/2016
Charqueada,Atrasada,Estadual,123901.76,22974.83,"PIRAMIDE CONSTRUÇÕES, SANEAMENTO E LOCAÇÕES EIRELI EPP",07.526.591/0001-84,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO - SABESP,"Esgotamento sanitário - Rede coletora, estações de tratamento e similares",Não informado,"CT 14631/17-00-00 - Execução de obras do Sistema de Esgoto Sanitário do município de Charqueada, compreendendo a execução de Coletor tronco (312.76 m) e Linha de recalque (1173.42 m), no Distrito de Paraisolândia.",ESTRADA MUNICIPAL PARAISOLANDIA - RECREIO,,28/08/2018
Chavantes,Paralisada,Municipal,1455404.28,650607.76,CHRISTIANO THOMAZ AGUIAR,14.332.604/0001-40,PREFEITURA MUNICIPAL DE CHAVANTES,"Educação - Universidades, Faculdades, Escolas e similares",06/04/2017,"Construção de uma Creche Escola para 150 crianças a cidade de Chavantes-SP, com data de início da obra em 02/08/2013 e obra paralisada com 50.38% dos serviços executados desde maio de 2016. A primeira licitação foi realizada em 2013, com contrato nº 029/2013 referente à TP002/2013, sendo a empresa vencedora Perfeita Projeto e Construção Ltda. EPP, inscrita no CNPJ: 14.332.604/0001-40, que executou apenas 47.21%, o contrato foi reincidido unilateralmente por parte da Prefeitura Municipal tendo em vista as inúmeras irregularidades ocorridas por parte daquela contratada, inclusive pelo atraso injustificado na execução dos serviços. \nFoi realizada nova licitação, com o montante restante daquele que foi pago a primeira contratada, sendo que não houve alteração nos valores constantes do convênio e a empresa vencedora do novo certame foi a Cristhiano Thomaz Aguiar - EPP, inscrita no CNPJ sob nº 16.652.480/0001-05 conforme TP003/2015 – Contrato 018/2015, no qual também teve seu contrato rescindido em Abril de 2017, por não executar corretamente os serviços, e ainda teve abandono da obra, estando atualmente paralisada a obra em 50.38%, conforme ultimo L.O. de 06/04/2017 do agente fiscalizador do FDE (anexo 1). O valor total da obra equivale a soma das duas empresas.",Não informado,Não informado,29/12/2017
Colina,Paralisada,Municipal,2333290.17,2848877.14,NÃO POSSUI CONTRATO EM VIGÊNCIA,00.000.000/0000-00,PREFEITURA MUNICIPAL DE COLINA,Habitação,16/06/2012,Execução do Centro Cultural de Colina,Não informado,Não informado,10/01/2009
Colômbia,Atrasada,Municipal,1629384.51,1391030.81,CJL CONSTRUTORA LTDA - EPP,10.514.077/0001-33,PREFEITURA MUNICIPAL DE COLOMBIA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"CONSTRUÇÃO  DE UMA CRECHE NO POVOADO DE LARANJEIRAS, MUNICÍPIO DE COLÔMBIA",Não informado,Não informado,28/02/2019
Coroados,Atrasada,Municipal,822956.66,636387.47,COPEL CONSTRUÇÕES INDUSTRIA E COMERCIO LTDA,00.623.468/0001-32,PREFEITURA MUNICIPAL DE COROADOS,"Mobilidade urbana - Pontes, viadutos e similares",Não informado,"Obra de execução de rede de Galerias de Aguas Pluviais na Rua Rodriques Alves, houve aditivo de Prazo nº002/2018",RUA RODRIGUES ALVES,"https://www.google.com.br/maps/place/R.+Rodrigues+Alves,+Coroados+-+SP,+16260-000/@-21.3569365,-502872758.17.5z/data=!4m5!3m4!1s0x949612361a3e21ed:0x940de2db3888ca14!8m2!3d-21.3566995!4d-50.2857376",05/08/2018
Coronel Macedo,Paralisada,Municipal,102742.08,62886.66,CONSTRUTORA LUCFEL LDTA - ME,06.027.516/0001-06,PREFEITURA MUNICIPAL DE CORONEL MACEDO,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Cobertura e Iluminação da Quadra Poliesportiva, localizada na Rua Evangelista Gabriel, s/nº, município de Coronel Macedo - SP",Não informado,Não informado,25/12/2013
Coronel Macedo,Atrasada,Estadual,9498000.00,231453.44,CONCRETA PROMISSÃO  CONSTRUÇÕES LTDA,04.327.690/0001-49,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,Não informado,Conclusão de 147UHs TI33B03 e demais serviços,Não informado,Não informado,23/03/2020
Coronel Macedo,Atrasada,Municipal,1514000.00,1316867.91,CONSTRUTORA AZEVEDO COMERCIO E SERVIÇOS - ME,17.967.468/0001-91,PREFEITURA MUNICIPAL DE CORONEL MACEDO,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"Construção de uma Creche, localizado na Avenida João Batista Leite, nº 60, Coronel Macedo - SP",Não informado,Não informado,24/02/2014
Cosmópolis,Paralisada,Municipal,117882.93,66551.57,CLIPPER CONSTRUTORA LTDA,07.276.781/0001-90,PREFEITURA MUNICIPAL DE COSMOPOLIS,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,CREAS - FASE 2,Não informado,Não informado,26/07/2016
Cosmópolis,Atrasada,Municipal,117196.85,84541.64,ACM CONSTRUÇÃO E MONTAGENS INDUSTRIAIS EIRELI ME,07.394.293/0001-88,PREFEITURA MUNICIPAL DE COSMOPOLIS,"Segurança pública (Delegacias, penitenciárias e similares)",Não informado,ADEQUAÇÃO DE PRÉDIO ATENDIMENTO AO PUBLICO,Não informado,Não informado,25/02/2019
Cosmópolis,Atrasada,Municipal,172042.23,0.00,CONSTRUTORA BMS LTDA,13.784.922/0001-89,PREFEITURA MUNICIPAL DE COSMOPOLIS,Abastecimento de água - Barragens,Não informado,RECUPERAÇÃO DE EROSÃO NO CORREGO BARREIRO AMARELO,Não informado,Não informado,17/01/2019
Cosmópolis,Paralisada,Municipal,436057.27,237981.49,CLIPPER CONSTRUTORA LTDA,07.276.781/0001-90,PREFEITURA MUNICIPAL DE COSMOPOLIS,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,CREAS - FASE 1,Não informado,Não informado,27/06/2012
Cosmópolis,Atrasada,Municipal,10017.28,0.00,CONSTRUTORA MARTSERV EIRELI ME,18.730.331/0001-52,PREFEITURA MUNICIPAL DE COSMOPOLIS,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,ADEQUAÇÃO E REFORMA DA EMEB TUTU BALLONI,Não informado,Não informado,18/03/2019
Cosmópolis,Paralisada,Municipal,1292213.21,665939.34,CLIPPER CONSTRUTORA LTDA,07.276.781/0001-90,PREFEITURA MUNICIPAL DE COSMOPOLIS,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,CONSTRUÇÃO DA CRECHE PRO INFANCIA B,Não informado,Não informado,28/06/2017
Cosmorama,Paralisada,Municipal,1630939.31,1157593.29,"CONTRATO RESCINDIDO, EM PROCESSO LICITATÓRIO PARA FINALIZAÇÃO DA OBRA.",0,PREFEITURA MUNICIPAL DE COSMORAMA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Construção de Creche Escola Infantil Vila Honório,Não informado,Não informado,16/02/2016
Cosmorama,Atrasada,Municipal,50901.56,37451.20,CONSTRUTORA FRANCO BUENO EIRELI - ME,23.890.447/0001-89,PREFEITURA MUNICIPAL DE COSMORAMA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Reforma da Escola Municipal Ana Maria Segura,Não informado,Não informado,14/05/2018
Cotia,Paralisada,Estadual,314411.09,0.00,CHG CONSTRUCOES LTDA EPP,08.698.415/0001-92,COMANDO DE POLICIAMENTO AREA METROPOLITANA 8 - OSASCO - SECRETARIA DA SEGURANCA PUBLICA,"Segurança pública (Delegacias, penitenciárias e similares)",20/05/2019,"Execução de terraplanagem, drenagem de águas pluviais e de estrutura de contenção no terreno da sede da 3ª Cia do 33º BPM/M, localizado no município de Cotia/SP.",Rua Senador Feijó – Centro,"https://www.google.com/maps/@-23.6047558,-469278469.21z",20/08/2019
Cravinhos,Paralisada,Municipal,1282610.50,1411650.64,CONSTRUBRASS CONSTRUTORA LTDA EPP,10.450.429/0001-34,PREFEITURA MUNICIPAL DE CRAVINHOS,"Educação - Universidades, Faculdades, Escolas e similares",19/02/2019,"01 (uma) unidade de educação infantil – creche padrão da Fundação para o Desenvolvimento da Educação – FDE do Estado de São Paulo, obra esta localizada na Rua Soldado Raimundo Xavier, S/Nº Bairro Jardim Santa Cruz, estava sendo executada pela empresa Construbrass Construtora Ltda – EPP, inscrita no CNPJ: 10.450.429/0001-34 e inscrição estadual 424.060.814.112.",Rua Soldado Raimundo Xavier,,14/08/2016
Cubatão,Atrasada,Estadual,114975545.44,100379171.60,"ETEMP ENGENHARIA, INDÚSTRIA E COMÉRCIO LTDA",53.063.798/0001-87,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,Não informado,"Execução de obras e serviços de engenharia para recuperação socioambiental, compreendendo a urbanização dos bairros Cota 200, Cota 95/100, Pinhal do Miranda e Fabril.",Não informado,Não informado,11/12/2019
Cubatão,Atrasada,Municipal,820301.93,804467.94,"TERMAQ - TERRAPLENAGEM, CONSTRUÇÃO CIVIL E ESCAVAÇÕES LTDA",49.957.137/0001-28,PREFEITURA MUNICIPAL DE CUBATAO,Mobilidade urbana - vias urbanas,Não informado,Construção de ciclovia sobre o Canal da Av. Henry Borden.,Não informado,Não informado,14/01/2010
Cubatão,Atrasada,Estadual,5475959.52,0.00,TERRA NOVA ENGENHARIA E CONSTRUÇÃO LTDA.,07.461.206/0001-68,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,Não informado,Execução de obras e serviços de engenharia para reforma do empreendimento.,Não informado,Não informado,08/10/2020
Diadema,Atrasada,Estadual,3086000.00,791437.79,Consórcio Diadema F,53.359.113/0001-44,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,Não informado,"C.H. Diadema F - Serviços de recuperação de rede condominial de água e esgoto, recuperação de  reservatório e renovação de AVCB.",Rua Sul,,04/06/2020
Diadema,Paralisada,Municipal,7852855.62,3579105.86,EMPARSANCO ENGENHARIA S/A,21.617.548/0001-55,PREFEITURA MUNICIPAL DE DIADEMA,Habitação,Não informado,"Execução de Obras de Infraestrutura, Contenção e Demolições no Loteamento Sítio Joaninha.",Não informado,Não informado,01/12/2017
Diadema,Paralisada,Municipal,1705990.13,0.00,CEP CONSTRUÇÕES E PROJETOS LTDA - EPP,54.438.007/0001-19,PREFEITURA MUNICIPAL DE DIADEMA,"Equipamento urbanos (praças, quadras e similares)",Não informado,Construção da Central de triagem Chico mendes.,Não informado,Não informado,07/06/2019
Diadema,Paralisada,Municipal,7274543.03,7389325.74,"H.E. ENGENHARIA, COMÉRCIO E REPRESENTAÇÕES LTDA",62.533.278/0001-81,PREFEITURA MUNICIPAL DE DIADEMA,Habitação,Não informado,Urbanização e Construção de Unidades Habitacionais no Loteamento Iguassú.,Não informado,Não informado,25/04/2018
Dirce Reis,Paralisada,Municipal,1332814.49,1363650.56,ELCABRÁS METALURGICA EIRELI EPP,04.995.840/0001-92,PREFEITURA MUNICIPAL DE DIRCE REIS,"Educação - Universidades, Faculdades, Escolas e similares",10/09/2018,Construção do Prédio destinado a Creche e Pré-Escola no Município de Dirce Reis/SP.,Não informado,Não informado,04/03/2016
Dois Córregos,Atrasada,Municipal,832571.64,286076.00,FADINI CONSTRUÇÕES LTDA - EPP,15.098.680/0001-03,PREFEITURA MUNICIPAL DE DOIS CORREGOS,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Execução de obra de conclusão de construção de uma Creche Escola no Bairro Jardim Paulista - Padrão FDE,Rua Wady Chaddad,"https://www.google.com.br/maps/dir//-22.3727131,-48.3782657/@-22.3725702,-483782117.300m/data=!3m1!1e3",19/04/2019
Dois Córregos,Atrasada,Municipal,217728.48,165339.99,NBA INSTALAÇÕES ELÉTRICAS LTDA,28.371.544/0001-89,PREFEITURA MUNICIPAL DE DOIS CORREGOS,Energia - transmissão (subestações e linhas de transmissão),Não informado,"Execução de construção de subestação MT em alvenaria, instalação de transformador 500 KVA 13,8 Kv - 220/127 V, instalação de disjuntor de média tensão com proteção indireta através de relé para energização de bomba para poço.",Avenida Hugo Capucci,"https://www.google.com.br/maps/dir//-22.3609696,-48.3988633/@-22.3608603,-483981543.299m/data=!3m1!1e3",01/07/2019
Dois Córregos,Paralisada,Municipal,168949.79,0.00,FAGUNDES & SILVA CONSTRUÇÃO COMÉRCIO E SERVIÇOS LTDA EPP,11.186.872/0001-02,PREFEITURA MUNICIPAL DE DOIS CORREGOS,Mobilidade urbana - vias urbanas,Não informado,"Execução de pavimentação asfáltica na Rua Jorge Vaso, Rua José Teodoro Correa e Prolongamento da Rua Setímio Izidro Tidei - Guarapuã",Não informado,Não informado,25/07/2018
Dois Córregos,Paralisada,Municipal,154014.18,0.00,FAGUNDES & SILVA CONSTRUÇÃO COMÉRCIO E SERVIÇOS LTDA EPP,11.186.872/0001-02,PREFEITURA MUNICIPAL DE DOIS CORREGOS,Mobilidade urbana - vias urbanas,Não informado,"Execução de recapeamento asfáltico, na Avenida Domingos Garro, Avenida Mariano Lopes, Rua Romão Grael, Rua João Leite Guedes e Rua Antônio Rosseto - Vila Grael - Dois Córregos.",Não informado,Não informado,03/08/2018
Dolcinópolis,Atrasada,Municipal,1545000.00,1358965.38,V. DE SOUZA FERREIRA & CIA LTDA - ME ,10.580.088/0001-11,PREFEITURA MUNICIPAL DE DOLCINOPOLIS,Habitação,Não informado,"CRECHE ESCOLA, Concorrencia nº. 005/2013  -  Processo nº. 081/13 -   							\nAvenida Oswaldo Dolci, Esquina com a Rua Santo Antônio - Dolcinópolis-SP\nCOM APROXIMADAMENTE 90% DA OBRA PRONTA, OBTENDO ATRASO ATRAVÉS DE DIVERSOS MOTIVOS APRESENTADOS EM SEU PROCESSO.\nA PREVISÃO DE ENTREGA DA OBRA É DIA 05 DE FEVEREIRO DE 2019, COM INAUGURAÇÃO DA OBRA PREVISTA PARA DIA 04 DE MARÇO DE 2019.\n",Não informado,Não informado,26/05/2015
Dolcinópolis,Atrasada,Municipal,414555.34,418371.20,CONSTRUTORA TRAPÉZIO FERNANDÓPLIS EIRELI,05.695.347/0001-10,PREFEITURA MUNICIPAL DE DOLCINOPOLIS,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,"UNIDADE BÁSICA DE SAÚDE BENEDITO ABEL, SITO RUA SANTO ANTONIO, Nº 1340, DOLCINÓPOLIS-SP.\nOBRA 100% CONCLUÍDA, COM ALGUNS APONTAMENTOS SENDO SOLUCIONADOS E COM PREVISÃO DE ATÉ DIA 05 DE FEVEREIRO DE 2019 A SER INAUGURADA.",Não informado,Não informado,27/07/2014
Dracena,Atrasada,Municipal,646383.62,674300.74,OSVALDO DE SOUZA LOBO-ME,56.538.184/0001-00,PREFEITURA MUNICIPAL DE DRACENA,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,"Contratação de empresa especializada, com fornecimento de mão-de-obra, materiais e equipamentos necessários, para a construção de UBS (Unidades Básicas de Saúde) de Porte II, localizada no Bairro Campo Belo II, em Dracena/SP.",Não informado,Não informado,20/05/2015
Dracena,Paralisada,Estadual,89658.43,81600.62,LOCAMAQ LOCAÇÃO DE EQUIPAMENTOS E CONSTRUÇÃO CIVIL LTDA EPP,04.010.933/0001-10,FACULDADE DE CIENCIAS AGRARIAS E TECNOLOGICAS - UNESP - CAMPUS DE DRACENA,"Educação - Universidades, Faculdades, Escolas e similares",17/07/2018,"Execução de obras e serviços de engenharia civil, elétrica, hidráulica e complementares para construção de uma casa de campo para utilização em atividades didáticas agropecuárias. O espaço será destinado para guarda de materiais e insumos além de beneficiamento de amostras de experimentos.",Não informado,Não informado,25/05/2018
